20020124,1060.21,1070.41,1059.71,1064.21,58401,472103
20020125,1063.71,1069.61,1058.61,1064.21,50447,471294
20020128,1063.41,1069.71,1057.01,1066.41,49774,472358
20020129,1067.01,1069.01,1028.61,1031.41,86964,476089
20020130,1031.61,1046.91,1012.41,1046.41,99975,476477
20020131,1046.41,1060.81,1044.11,1061.31,74201,475782
20020201,1059.71,1063.31,1049.41,1054.31,64249,474811
20020204,1054.41,1054.61,1021.91,1026.21,73806,476833
20020205,1026.61,1032.41,1012.91,1019.91,85808,477471
20020206,1020.31,1024.41,1007.91,1014.21,81780,477969
20020207,1017.41,1025.51,1007.41,1007.91,79661,478103
20020208,1006.91,1029.41,1006.41,1027.41,79678,477399
20020211,1027.51,1043.41,1025.21,1041.11,61831,472467
20020212,1041.41,1043.81,1033.41,1038.41,59841,471769
20020213,1037.81,1052.41,1036.21,1049.61,71754,467597
20020214,1050.31,1056.41,1043.11,1047.71,62932,463650
20020215,1047.21,1048.91,1033.91,1035.71,69690,464414
20020219,1034.71,1037.91,1012.91,1014.61,71141,460265
20020220,1014.91,1032.41,1004.71,1031.91,94948,456241
20020221,1031.31,1032.91,1009.41,1009.91,95844,447133
20020222,1010.21,1025.91,1005.01,1022.61,95280,436368
20020225,1023.41,1044.41,1017.61,1040.51,82517,431178
20020226,1040.31,1046.41,1031.41,1038.81,88158,423270
20020227,1039.01,1054.41,1032.41,1042.31,98533,413148
20020228,1043.11,1053.41,1036.41,1037.81,95241,397540
20020301,1037.31,1064.41,1036.91,1063.41,93118,392845
20020304,1061.91,1085.81,1060.91,1082.61,98317,381891
20020305,1083.51,1089.41,1075.41,1080.01,104314,361737
20020306,1079.11,1097.11,1076.41,1093.41,114937,345790
20020307,1093.41,1099.31,1080.91,1090.21,99103,292065
20020308,1099.41,1104.41,1090.41,1094.71,85803,233205
20020311,1094.41,1103.91,1089.91,1097.11,90159,187188
20020312,1097.11,1098.11,1084.91,1097.61,126799,433229
20020313,1097.41,1102.01,1081.61,1085.41,108469,468214
20020314,1085.51,1089.11,1081.31,1083.71,70069,476553
20020315,1084.21,1097.61,1082.61,1094.91,55461,479969
20020318,1094.11,1103.61,1089.31,1095.31,55771,478463
20020319,1095.31,1105.11,1094.91,1102.31,51039,476474
20020320,1102.21,1103.31,1079.81,1080.41,53553,475327
