,date,price,note,status,data_index,instru,unit
2350,20150515,146.875,entry,long,3764,17,0
2351,20150515,1.2317,entry,long,3757,30,0
2352,20150515,781.375,exit,short,3793,34,0
2353,20150519,276.0,exit,short,3893,22,0
2354,20150527,0.69825,entry,short,3764,19,0
2355,20150527,1.18415,exit,long,3795,30,0
2356,20150528,209.46249999999998,entry,long,3772,10,0
2357,20150602,0.0130715,exit,long,2210,27,0
2358,20150604,42.75,entry,long,3775,1,0
2359,20150604,127.06255,entry,short,3770,33,0
2360,20150605,1294.3,entry,short,3764,13,0
2361,20150610,2.3190999999999997,entry,long,3767,25,0
2362,20150612,294.125,entry,short,3769,14,0
2363,20150612,16.045,entry,short,3762,29,0
2364,20150618,1.65695,entry,long,3780,2,0
2365,20150619,40.515,exit,long,3805,1,0
2366,20150622,115.5125,entry,short,3789,18,0
2367,20150626,579.375,exit,short,3793,3,0
2368,20150629,202.5625,exit,long,3802,10,0
2369,20150630,2.28435,entry,short,3781,15,0
2370,20150630,1776.35,entry,short,3781,31,0
2371,20150630,98.4,entry,long,3788,9,0
2372,20150702,94.36500000000001,entry,short,3783,5,0
2373,20150702,0.80945,entry,short,3790,4,0
2374,20150707,0.72515,entry,short,3792,0,0
2375,20150707,2.1867,exit,long,3792,25,0
2376,20150708,131.68755,exit,short,3811,33,0
2377,20150708,1.6203000000000003,exit,long,3833,2,0
2378,20150713,141.9375,exit,long,3803,17,0
2379,20150714,631.375,entry,long,3803,3,0
2380,20150714,16.67,exit,short,3838,29,0
2381,20150717,1.20145,entry,short,3800,7,0
2382,20150717,93.8965,entry,long,3898,8,0
2383,20150721,2087.21,entry,long,3810,32,0
2384,20150723,595.375,exit,long,3840,3,0
2385,20150724,134.825,entry,short,3812,17,0
2386,20150724,38.965,entry,short,3810,1,0
2387,20150730,1.1583999999999999,entry,short,3809,30,0
2388,20150730,121.125,exit,short,3835,18,0
2389,20150731,98.35750000000002,exit,long,3891,9,0
2390,20150803,0.0106615,entry,short,2227,27,0
2391,20150804,117.22655,entry,long,3812,12,0
2392,20150804,1.9825,entry,short,3805,25,0
2393,20150810,61.575,entry,short,3803,6,0
2394,20150812,98.815,entry,long,3818,11,0
2395,20150813,750.875,entry,short,3825,34,0
2396,20150814,6.355,entry,long,3825,26,0
2397,20150814,66.14500000000001,exit,short,3886,6,0
2398,20150819,1132.125,entry,short,3829,28,0
2399,20150821,138.43755,entry,long,3825,33,0
2400,20150821,2021.06,exit,long,3833,32,0
2401,20150821,1285.1,exit,short,3854,13,0
2402,20150824,1.1945,exit,short,3943,30,0
2403,20150824,1.2704,exit,short,3827,7,0
2404,20150824,92.02900000000002,exit,long,3925,8,0
2405,20150824,5.578999999999999,entry,short,3819,20,0
2406,20150824,185.9875,entry,short,3833,10,0
2407,20150825,1832.1599999999999,entry,short,3835,32,0
2408,20150828,1954.31,exit,short,3881,32,0
2409,20150831,2.059,exit,short,3954,15,0
2410,20150831,83.61500000000001,exit,short,3962,5,0
2411,20150831,98.86500000000001,exit,long,3894,11,0
2412,20150831,0.010388999999999999,exit,short,2281,27,0
2413,20150901,1.9543,exit,short,3965,25,0
2414,20150903,543.25,entry,short,3840,3,0
2415,20150908,17075.0,entry,short,3845,21,0
2416,20150909,272.70000000000005,exit,short,3951,14,0
2417,20150915,572.875,exit,short,3995,3,0
2418,20150916,132.00005,exit,long,3996,33,0
2419,20150918,0.70455,exit,short,3958,0,0
2420,20150928,1.58365,entry,short,3850,2,0
2421,20151001,770.875,exit,short,3884,34,0
2422,20151006,36.605000000000004,exit,short,3901,1,0
2423,20151006,1797.3,exit,short,3849,31,0
2424,20151007,0.78645,exit,short,3860,4,0
2425,20151007,0.6414500000000001,exit,short,3860,19,0
2426,20151009,180.3875,exit,short,4072,10,0
2427,20151009,126.65,exit,short,3971,17,0
2428,20151014,126.9125,entry,long,3869,18,0
2429,20151014,6.982500000000001,exit,long,3878,26,0
2430,20151015,1.6152,exit,short,3996,2,0
2431,20151023,18697.5,exit,short,3888,21,0
2432,20151023,17.895,entry,long,3855,29,0
2433,20151028,120.66250000000001,exit,long,3884,18,0
2434,20151029,1.20385,entry,short,3873,7,0
2435,20151030,117.51565,exit,long,3878,12,0
2436,20151104,116.4625,entry,short,3884,18,0
2437,20151105,94.0485,entry,long,3977,8,0
2438,20151109,1212.75,entry,short,3873,13,0
2439,20151110,17.29,exit,long,3919,29,0
2440,20151111,0.8971750000000001,entry,short,3882,16,0
2441,20151112,1633.3,entry,short,3876,31,0
2442,20151112,541.45,entry,short,3876,23,0
2443,20151130,726.75,entry,short,3900,34,0
2444,20151202,118.1125,exit,short,3931,18,0
2445,20151202,19612.5,entry,long,3905,21,0
2446,20151204,94.0685,exit,long,4040,8,0
2447,20151204,1.20645,exit,short,3939,7,0
2448,20151207,4.887499999999999,entry,short,3904,26,0
2449,20151207,1140.625,exit,short,3970,28,0
2450,20151207,0.009856,entry,short,2315,27,0
2451,20151208,0.7548,entry,short,3900,4,0
2452,20151214,18432.5,exit,long,3927,21,0
2453,20151214,0.914025,exit,short,3918,16,0
2454,20151218,98.345,entry,short,3908,9,0
2455,20151229,0.6716,entry,long,3914,19,0
2456,20151229,4.7044999999999995,exit,short,4015,20,0
2457,20151230,116.2734,entry,short,3915,12,0
2458,20151230,5.5625,exit,short,4006,26,0
2459,20160105,17832.5,entry,short,3927,21,0
2460,20160107,0.9324250000000001,entry,long,3920,16,0
2461,20160107,98.4325,exit,short,3924,9,0
2462,20160108,61.355000000000004,entry,short,3908,6,0
2463,20160108,1235.65,exit,short,3926,13,0
2464,20160111,117.65235000000001,exit,short,3924,12,0
2465,20160111,0.6383500000000001,exit,long,3929,19,0
2466,20160112,219.625,entry,short,3929,22,0
2467,20160114,1862.31,entry,short,3933,32,0
2468,20160119,118.2422,entry,long,3927,12,0
2469,20160121,98.655,entry,long,3929,9,0
2470,20160121,0.6285499999999999,entry,short,3929,19,0
2471,20160125,0.7251000000000001,exit,short,3954,4,0
2472,20160127,1663.7,exit,short,3926,31,0
2473,20160129,0.008721,exit,short,2379,27,0
2474,20160201,17490.0,exit,short,4001,21,0
2475,20160201,0.9078999999999999,exit,long,4114,16,0
2476,20160202,98.82,entry,short,3937,11,0
2477,20160212,98.87,exit,short,3945,11,0
2478,20160212,1372.2,entry,long,3938,13,0
2479,20160216,498.75,exit,short,3953,23,0
2480,20160218,124.425,entry,long,3955,18,0
2481,20160222,15.93,entry,short,3936,29,0
2482,20160223,1920.31,exit,short,3976,32,0
2483,20160226,17.54,exit,short,3952,29,0
2484,20160229,98.8125,entry,short,3955,11,0
2485,20160229,98.7075,exit,long,4082,9,0
2486,20160302,118.9102,exit,long,4082,12,0
2487,20160304,0.6648499999999999,exit,short,3969,19,0
2488,20160310,0.73845,entry,long,3963,0,0
2489,20160311,723.375,exit,short,3997,34,0
2490,20160315,39.555,entry,long,3971,1,0
2491,20160315,18.67,entry,long,3952,29,0
2492,20160317,98.8675,exit,short,3976,11,0
2493,20160318,0.6739999999999999,entry,long,3969,19,0
2494,20160318,90.2955,entry,short,4071,8,0
2495,20160318,1812.0,entry,long,3962,31,0
2496,20160330,2053.5299999999997,entry,long,3984,32,0
2497,20160331,0.79155,entry,long,3977,4,0
2498,20160331,1.1599,entry,long,3977,30,0
2499,20160331,1.24735,entry,long,3977,7,0
2500,20160401,18.86,exit,long,4125,29,0
2501,20160404,59.585,exit,short,3977,6,0
2502,20160404,1148.625,entry,long,3985,28,0
2503,20160405,121.0125,exit,long,3987,18,0
2504,20160407,98.8825,entry,long,3982,11,0
2505,20160411,0.010738500000000002,entry,long,2400,27,0
2506,20160420,114.325,entry,short,3998,17,0
2507,20160420,1081.0,entry,long,3984,24,0
2508,20160420,223.25,exit,short,3998,22,0
2509,20160429,604.175,entry,long,3991,23,0
2510,20160502,40.24000000000001,exit,long,4019,1,0
2511,20160503,65.345,entry,long,3987,6,0
2512,20160504,0.7418,exit,long,4009,0,0
2513,20160509,0.7921,exit,long,4057,4,0
2514,20160510,120.1875,exit,short,4149,17,0
2515,20160511,0.6713,exit,long,4113,19,0
2516,20160513,232.22500000000002,entry,short,4001,14,0
2517,20160517,1.7102,entry,long,4003,15,0
2518,20160517,1.1412999999999998,exit,long,4014,30,0
2519,20160518,1.8408,entry,long,4004,25,0
2520,20160519,1.2320000000000002,exit,long,4019,7,0
2521,20160519,90.943,exit,short,4142,8,0
2522,20160519,98.845,exit,long,4081,11,0
2523,20160520,201.125,entry,short,4019,22,0
2524,20160520,1072.9,exit,long,4086,24,0
2525,20160520,1853.25,exit,long,4101,31,0
2526,20160520,531.55,exit,long,4010,23,0
2527,20160525,1354.2999999999997,exit,long,4012,13,0
2528,20160526,570.875,entry,long,4023,3,0
2529,20160526,75.60499999999999,entry,long,4010,5,0
2530,20160603,127.05000000000001,entry,long,4029,18,0
2531,20160606,150.3594,entry,long,4023,33,0
2532,20160609,219.75,exit,short,4119,22,0
2533,20160617,71.70499999999998,exit,long,4041,5,0
2534,20160617,1.6631500000000001,exit,long,4050,15,0
2535,20160617,1.645,exit,long,4037,25,0
2536,20160620,503.5,entry,short,4026,23,0
2537,20160622,563.625,exit,long,4048,3,0
2538,20160624,687.375,entry,short,4043,34,0
2539,20160627,125.13749999999999,exit,long,4054,18,0
2540,20160627,14692.5,entry,short,4047,21,0
2541,20160627,1.3936000000000002,entry,short,4038,2,0
2542,20160627,2037.23,exit,long,4046,32,0
2543,20160627,1450.75,entry,long,4031,13,0
2544,20160627,1323.125,exit,long,4063,28,0
2545,20160629,244.27499999999998,exit,short,4044,14,0
2546,20160629,4.802,entry,long,4033,20,0
2547,20160630,3.55,entry,short,4046,26,0
2548,20160630,37.46,entry,short,4046,1,0
2549,20160705,584.425,exit,short,4042,23,0
2550,20160711,2135.78,entry,long,4055,32,0
2551,20160712,4.599500000000001,exit,long,4121,20,0
2552,20160713,612.1500000000001,entry,long,4042,23,0
2553,20160713,16142.5,exit,short,4095,21,0
2554,20160713,0.75815,entry,long,4049,0,0
2555,20160718,155.73435,exit,long,4090,33,0
2556,20160721,1.20465,entry,short,4055,7,0
2557,20160721,494.75,entry,short,4061,3,0
2558,20160722,1.5093,entry,short,4049,25,0
2559,20160722,114.7125,entry,short,4063,18,0
2560,20160725,93.10849999999999,entry,long,4161,8,0
2561,20160727,1.11805,entry,short,4059,30,0
2562,20160729,0.0112335,exit,long,2702,27,0
2563,20160729,65.155,entry,short,4054,5,0
2564,20160803,1.15095,exit,short,4076,30,0
2565,20160803,90.646,exit,long,4292,8,0
2566,20160811,72.285,exit,long,4220,6,0
2567,20160812,38.425,exit,short,4079,1,0
2568,20160816,70.43,exit,short,4102,5,0
2569,20160816,3.255,exit,short,4240,26,0
2570,20160817,1.2336749999999999,exit,short,4189,7,0
2571,20160819,1.65615,exit,short,4097,25,0
2572,20160829,98.55000000000001,entry,short,4082,9,0
2573,20160831,231.65,entry,short,4077,14,0
2574,20160831,1430.5,exit,long,4089,13,0
2575,20160901,648.2249999999999,exit,long,4106,23,0
2576,20160902,116.175,exit,short,4152,18,0
2577,20160907,1.40795,exit,short,4242,2,0
2578,20160907,138.71249999999998,entry,short,4095,10,0
2579,20160912,2123.28,exit,long,4136,32,0
2580,20160915,1185.375,entry,short,4100,28,0
2581,20160922,98.99000000000001,entry,long,4099,11,0
2582,20160923,243.85,exit,short,4121,14,0
2583,20160927,0.770225,entry,short,4102,4,0
2584,20161004,500.0,exit,short,4113,3,0
2585,20161006,1.76025,entry,long,4102,15,0
2586,20161011,1.1231,entry,short,4112,30,0
2587,20161012,997.3,entry,short,4106,24,0
2588,20161018,632.5,exit,short,4196,34,0
2589,20161018,41.54,entry,long,4122,1,0
2590,20161020,1.764,entry,long,4112,25,0
2591,20161020,74.285,entry,long,4112,5,0
2592,20161021,16932.5,entry,long,4129,21,0
2593,20161027,1258.125,exit,short,4149,28,0
2594,20161028,146.90625,entry,short,4125,33,0
2595,20161101,1.65995,exit,long,4129,15,0
2596,20161102,1050.4499999999998,exit,short,4177,24,0
2597,20161102,139.8625,exit,short,4146,10,0
2598,20161103,68.61500000000001,exit,long,4124,5,0
2599,20161107,1.13475,exit,short,4188,30,0
2600,20161107,253.025,entry,long,4124,14,0
2601,20161108,1.6402999999999999,exit,long,4202,25,0
2602,20161110,118.52735,entry,short,4134,12,0
2603,20161114,1331.25,entry,short,4129,13,0
2604,20161114,65.265,entry,short,4129,5,0
2605,20161115,1867.0,entry,short,4130,31,0
2606,20161116,232.5,entry,long,4144,22,0
2607,20161116,2194.4300000000003,entry,long,4146,32,0
2608,20161117,0.7516499999999999,exit,long,4140,0,0
2609,20161118,699.8,entry,long,4133,23,0
2610,20161118,0.977525,entry,short,4140,16,0
2611,20161118,39.76499999999999,exit,long,4193,1,0
2612,20161128,209.625,exit,long,4234,22,0
2613,20161129,1289.875,entry,long,4152,28,0
2614,20161201,72.275,exit,short,4149,5,0
2615,20161202,98.985,exit,long,4149,11,0
2616,20161205,1.7960500000000001,entry,long,4143,15,0
2617,20161209,0.7745,exit,short,4179,4,0
2618,20161209,5.1505,entry,long,4147,20,0
2619,20161213,74.875,entry,long,4149,5,0
2620,20161214,20.58,entry,short,4143,29,0
2621,20161216,682.225,exit,long,4440,23,0
2622,20161219,0.7252000000000001,entry,short,4160,0,0
2623,20161220,273.75,exit,long,4232,14,0
2624,20161221,4.758,exit,long,4186,20,0
2625,20161222,117.5375,entry,long,4170,17,0
2626,20161223,0.68735,entry,short,4164,19,0
2627,20161227,1219.875,exit,long,4176,28,0
2628,20170103,118.825,entry,long,4176,18,0
2629,20170104,23.095,exit,short,4178,29,0
2630,20170106,98.5575,exit,short,4193,9,0
2631,20170106,117.33205000000001,exit,short,4193,12,0
2632,20170106,139.4219,exit,short,4238,33,0
2633,20170110,1295.25,exit,short,4184,13,0
2634,20170111,151.97500000000002,entry,long,4182,10,0
2635,20170112,0.7474000000000001,exit,short,4189,0,0
2636,20170113,0.7119500000000001,exit,short,4185,19,0
2637,20170118,1899.5,exit,short,4182,31,0
2638,20170118,1295.5,entry,long,4185,28,0
2639,20170118,0.96055,exit,short,4224,16,0
2640,20170118,18402.5,exit,long,4244,21,0
2641,20170126,0.7302500000000001,entry,long,4185,19,0
2642,20170201,144.33749999999998,exit,long,4213,10,0
2643,20170202,115.925,exit,long,4317,17,0
2644,20170206,0.76785,entry,long,4192,0,0
2645,20170207,99.0025,entry,long,4193,11,0
2646,20170209,516.125,entry,long,4201,3,0
2647,20170214,4.324,entry,short,4191,20,0
2648,20170216,98.955,exit,long,4200,11,0
2649,20170221,38.150000000000006,entry,short,4207,1,0
2650,20170224,1235.0,exit,long,4224,28,0
2651,20170224,115.4625,exit,long,4234,18,0
2652,20170227,1088.3000000000002,entry,long,4199,24,0
2653,20170302,98.4,entry,short,4209,9,0
2654,20170302,98.845,entry,short,4209,11,0
2655,20170302,39.849999999999994,exit,short,4289,1,0
2656,20170303,0.7096,exit,long,4248,19,0
2657,20170303,1.6666499999999997,exit,long,4202,15,0
2658,20170308,1020.0500000000001,exit,long,4230,24,0
2659,20170309,70.595,exit,long,4207,5,0
2660,20170310,116.0625,entry,short,4215,12,0
2661,20170310,507.125,exit,long,4230,3,0
2662,20170310,20.365000000000002,entry,short,4201,29,0
2663,20170313,1.58445,entry,short,4209,25,0
2664,20170316,1208.375,entry,short,4225,28,0
2665,20170320,154.2,entry,long,4228,10,0
2666,20170322,66.605,entry,short,4216,5,0
2667,20170322,4.408,exit,short,4341,20,0
2668,20170322,597.625,entry,short,4229,34,0
2669,20170324,1.57925,entry,short,4218,15,0
2670,20170327,117.30075,exit,short,4238,12,0
2671,20170328,493.375,entry,short,4233,3,0
2672,20170404,98.5275,exit,short,4240,9,0
2673,20170407,71.34,exit,short,4346,5,0
2674,20170407,1.72965,exit,short,4306,25,0
2675,20170410,0.75195,exit,long,4236,0,0
2676,20170410,1.72455,exit,short,4306,15,0
2677,20170411,987.7,entry,short,4230,24,0
2678,20170412,1386.8000000000002,entry,long,4231,13,0
2679,20170417,2354.5299999999997,exit,long,4455,32,0
2680,20170417,2024.7,entry,long,4233,31,0
2681,20170421,108.15,entry,short,4251,18,0
2682,20170424,0.7546,entry,short,4245,4,0
2683,20170426,1.21,entry,short,4252,26,0
2684,20170427,1919.3,exit,long,4244,31,0
2685,20170427,0.6891499999999999,entry,short,4248,19,0
2686,20170501,114.0,exit,short,4272,18,0
2687,20170502,620.0,exit,short,4290,34,0
2688,20170504,1348.6,exit,long,4288,13,0
2689,20170504,19250.0,entry,long,4262,21,0
2690,20170505,94.311,entry,short,4362,8,0
2691,20170505,1782.55,entry,short,4247,31,0
2692,20170508,1.3573,entry,long,4255,2,0
2693,20170509,1.665,exit,short,4264,26,0
2694,20170510,0.73525,entry,short,4257,0,0
2695,20170510,173.66250000000002,exit,long,4328,10,0
2696,20170515,98.82499999999999,exit,short,4263,11,0
2697,20170515,82.245,entry,long,4247,6,0
2698,20170517,1.20315,entry,long,4262,7,0
2699,20170517,79.30499999999999,exit,long,4270,6,0
2700,20170518,98.67750000000001,entry,long,4263,9,0
2701,20170522,119.5375,entry,long,4272,18,0
2702,20170523,1.1265,entry,long,4266,30,0
2703,20170523,1878.8,exit,short,4327,31,0
2704,20170525,2.7800000000000002,entry,long,4273,26,0
2705,20170525,0.760175,exit,short,4281,4,0
2706,20170526,98.78999999999999,entry,short,4269,11,0
2707,20170530,1010.05,exit,short,4311,24,0
2708,20170530,0.7109,exit,short,4270,19,0
2709,20170602,260.75,entry,long,4279,22,0
2710,20170605,118.53125,entry,long,4274,12,0
2711,20170605,143.9219,entry,long,4274,33,0
2712,20170608,0.75695,exit,short,4282,0,0
2713,20170608,518.875,exit,short,4283,3,0
2714,20170612,1.3361,exit,long,4501,2,0
2715,20170614,0.7297,entry,long,4281,19,0
2716,20170626,488.125,entry,short,4295,3,0
2717,20170629,0.76905,entry,long,4292,0,0
2718,20170630,289.25,entry,long,4286,14,0
2719,20170630,655.25,entry,long,4299,34,0
2720,20170703,0.78445,entry,long,4294,4,0
2721,20170703,1170.25,exit,short,4302,28,0
2722,20170705,117.71879999999999,exit,long,4355,12,0
2723,20170705,98.53999999999999,exit,long,4350,9,0
2724,20170705,514.625,exit,short,4305,3,0
2725,20170705,141.87505,exit,long,4374,33,0
2726,20170711,526.375,entry,long,4305,3,0
2727,20170714,659.5,exit,long,4328,34,0
2728,20170714,68.86,entry,short,4289,6,0
2729,20170714,492.875,exit,long,4321,3,0
2730,20170717,16.395,exit,short,4377,29,0
2731,20170728,1.1351499999999999,exit,long,4320,30,0
2732,20170801,119.63749999999999,exit,long,4322,18,0
2733,20170802,487.25,entry,short,4321,3,0
2734,20170803,72.96,exit,short,4325,6,0
2735,20170809,0.7378,exit,long,4336,19,0
2736,20170810,0.8021,exit,long,4375,4,0
2737,20170811,18987.5,exit,long,4331,21,0
2738,20170811,269.0,exit,long,4335,22,0
2739,20170814,0.9823500000000001,entry,long,4323,16,0
2740,20170814,98.775,exit,short,4323,11,0
2741,20170818,556.75,entry,short,4333,34,0
2742,20170822,120.85,entry,short,4336,17,0
2743,20170822,1391.8,entry,long,4322,13,0
2744,20170825,39.68,entry,long,4337,1,0
2745,20170828,0.014648499999999998,entry,long,2749,27,0
2746,20170830,1.74465,entry,long,4328,25,0
2747,20170830,1044.85,entry,long,4328,24,0
2748,20170901,1.8046,entry,long,4330,15,0
2749,20170911,1936.4,entry,long,4335,31,0
2750,20170912,1.7397999999999998,exit,long,4442,25,0
2751,20170913,112.275,entry,short,4351,18,0
2752,20170914,0.9719,exit,long,4355,16,0
2753,20170914,316.1,exit,long,4467,14,0
2754,20170915,98.73750000000001,entry,short,4346,11,0
2755,20170919,1014.8,exit,long,4348,24,0
2756,20170920,19920.0,entry,long,4358,21,0
2757,20170921,177.0125,entry,long,4357,10,0
2758,20170921,126.6875,exit,short,4381,17,0
2759,20170922,1388.3,exit,long,4369,13,0
2760,20170925,3.8649999999999998,exit,long,4359,26,0
2761,20170927,38.09,exit,long,4361,1,0
2762,20170927,1833.9,exit,long,4392,31,0
2763,20170928,89.43950000000001,exit,short,4472,8,0
2764,20170928,579.0,exit,short,4445,34,0
2765,20170928,1.2589000000000001,exit,long,4361,7,0
2766,20170928,0.79085,exit,long,4361,0,0
2767,20171003,118.525,exit,short,4385,18,0
2768,20171004,0.9492,entry,short,4359,16,0
2769,20171004,954.65,entry,short,4352,24,0
2770,20171009,98.51249999999999,entry,short,4362,9,0
2771,20171010,3.8215,entry,short,4356,20,0
2772,20171019,1.10895,entry,short,4370,30,0
2773,20171019,117.4961,entry,short,4370,12,0
2774,20171023,0.6986,entry,short,4372,19,0
2775,20171024,272.5,entry,long,4379,22,0
2776,20171027,70.48,entry,long,4369,5,0
2777,20171031,134.7125,entry,long,4385,17,0
2778,20171031,122.6,entry,long,4385,18,0
2779,20171103,2.2375,entry,short,4386,26,0
2780,20171106,0.0147585,exit,long,2804,27,0
2781,20171108,3.9955,exit,short,4433,20,0
2782,20171110,119.275,exit,long,4415,18,0
2783,20171113,130.3625,exit,long,4411,17,0
2784,20171116,21802.5,exit,long,4453,21,0
2785,20171116,2.9450000000000003,exit,short,4492,26,0
2786,20171116,0.7617499999999999,entry,short,4390,0,0
2787,20171120,173.52500000000003,exit,long,4410,10,0
2788,20171124,248.75,exit,long,4408,22,0
2789,20171124,0.9614,exit,short,4430,16,0
2790,20171127,1.1092,exit,short,4429,30,0
2791,20171130,1777.0,entry,short,4392,31,0
2792,20171207,226.375,entry,short,4410,22,0
2793,20171207,145.40625,entry,long,4404,33,0
2794,20171208,76.47999999999999,entry,long,4392,6,0
2795,20171211,1335.5,entry,short,4399,13,0
2796,20171213,15.44,entry,short,4394,29,0
2797,20171213,114.11250000000001,entry,short,4415,18,0
2798,20171214,0.7074,exit,short,4421,19,0
2799,20171219,37.445,entry,short,4417,1,0
2800,20171220,1136.125,entry,short,4419,28,0
2801,20171221,963.8499999999999,exit,short,4415,24,0
2802,20171221,141.81255,exit,long,4427,33,0
2803,20171222,16.384999999999998,exit,short,4582,29,0
2804,20171222,0.7758,exit,short,4422,0,0
2805,20171227,1800.25,exit,short,4429,31,0
2806,20171227,1380.2,exit,short,4413,13,0
2807,20171227,0.0153035,entry,long,2833,27,0
2808,20180102,1.27955,entry,long,4420,7,0
2809,20180102,119.7,exit,short,4540,18,0
2810,20180102,88.21049999999998,entry,short,4532,8,0
2811,20180105,1414.25,entry,long,4416,13,0
2812,20180105,0.816175,entry,long,4423,4,0
2813,20180109,120.94999999999999,entry,short,4432,17,0
2814,20180112,0.7953,entry,long,4428,0,0
2815,20180117,1047.25,entry,long,4423,24,0
2816,20180119,140.0938,entry,short,4432,33,0
2817,20180119,0.737,entry,long,4432,19,0
2818,20180123,250.75,exit,short,4575,22,0
2819,20180124,127.3875,exit,short,4459,17,0
2820,20180124,1161.5,exit,short,4458,28,0
2821,20180129,1.1522000000000001,entry,long,4438,30,0
2822,20180130,81.35000000000001,exit,long,4564,6,0
2823,20180131,458.5,exit,short,4445,3,0
2824,20180205,0.7962500000000001,exit,long,4472,0,0
2825,20180206,98.64750000000001,exit,short,4444,11,0
2826,20180207,2.0818499999999998,exit,long,4441,15,0
2827,20180208,0.015388500000000001,exit,long,2903,27,0
2828,20180208,79.315,exit,long,4624,5,0
2829,20180208,1027.2,exit,long,4465,24,0
2830,20180208,1411.15,exit,long,4496,13,0
2831,20180208,0.8072999999999999,exit,long,4462,4,0
2832,20180209,0.7281500000000001,exit,long,4474,19,0
2833,20180212,0.9777750000000001,entry,long,4448,16,0
2834,20180212,86.80799999999999,exit,short,4599,8,0
2835,20180212,1.297825,exit,long,4485,7,0
2836,20180215,98.595,entry,short,4451,11,0
2837,20180221,1204.625,entry,long,4460,28,0
2838,20180301,1.1402999999999999,exit,long,4480,30,0
2839,20180307,477.625,entry,long,4470,3,0
2840,20180312,1198.75,exit,long,4513,28,0
2841,20180313,162.47500000000002,entry,short,4475,10,0
2842,20180316,0.775025,entry,short,4471,4,0
2843,20180320,465.5,exit,long,4532,3,0
2844,20180320,20542.5,entry,short,4482,21,0
2845,20180320,119.725,entry,short,4480,17,0
2846,20180321,1740.4,entry,short,4467,31,0
2847,20180328,138.26565,exit,short,4548,33,0
2848,20180402,20967.5,exit,short,4520,21,0
2849,20180403,0.77015,entry,short,4482,0,0
2850,20180405,882.85,entry,short,4477,23,0
2851,20180405,0.7939499999999999,exit,short,4585,4,0
2852,20180405,949.05,entry,short,4477,24,0
2853,20180406,0.983225,exit,long,4497,16,0
2854,20180412,933.875,exit,short,4581,23,0
2855,20180413,160.9,exit,short,4530,10,0
2856,20180416,2.16505,entry,long,4484,15,0
2857,20180418,3.455,entry,long,4498,26,0
2858,20180419,1853.15,exit,short,4487,31,0
2859,20180419,2.0335,entry,long,4487,25,0
2860,20180423,1.09595,entry,short,4496,30,0
2861,20180426,116.2625,exit,short,4535,17,0
2862,20180502,1734.25,entry,short,4496,31,0
2863,20180502,0.013756,entry,short,2919,27,0
2864,20180504,607.0,entry,long,4511,34,0
2865,20180509,0.69855,entry,short,4508,19,0
2866,20180510,2.9699999999999998,exit,long,4522,26,0
2867,20180514,22237.5,entry,long,4520,21,0
2868,20180516,90.31049999999999,entry,long,4627,8,0
2869,20180516,1.2435999999999998,entry,short,4513,7,0
2870,20180518,1366.35,entry,short,4508,13,0
2871,20180522,1.3820999999999999,entry,short,4517,2,0
2872,20180522,0.9496,entry,short,4517,16,0
2873,20180523,0.014551,exit,short,2967,27,0
2874,20180524,98.5825,exit,short,4521,11,0
2875,20180525,1.5975000000000001,entry,short,4525,26,0
2876,20180525,35.435,exit,short,4614,1,0
2877,20180529,114.97655,exit,short,4522,12,0
2878,20180530,0.971,exit,short,4666,16,0
2879,20180530,2.08745,exit,long,4531,25,0
2880,20180530,98.0675,exit,short,4580,9,0
2881,20180604,2755.55,entry,long,4533,32,0
2882,20180605,0.7698499999999999,exit,short,4642,0,0
2883,20180605,577.25,exit,long,4543,34,0
2884,20180605,2.2422999999999997,exit,long,4548,15,0
2885,20180607,1134.25,entry,short,4534,28,0
2886,20180608,1.0892499999999998,exit,short,4585,30,0
2887,20180608,1.24185,exit,short,4602,7,0
2888,20180611,0.7067000000000001,exit,short,4636,19,0
2889,20180612,2.05,exit,short,4552,26,0
2890,20180615,1839.5,exit,short,4662,31,0
2891,20180619,428.625,entry,short,4542,3,0
2892,20180622,311.6,entry,short,4532,14,0
2893,20180703,21630.0,exit,long,4555,21,0
2894,20180710,4.005,entry,long,4555,26,0
2895,20180711,105.55,entry,short,4558,18,0
2896,20180712,527.625,entry,short,4558,34,0
2897,20180717,98.5325,entry,short,4555,11,0
2898,20180719,3.391,entry,short,4550,20,0
2899,20180719,170.1875,entry,long,4564,10,0
2900,20180726,603.25,exit,short,4574,34,0
2901,20180727,436.375,exit,short,4774,3,0
2902,20180731,1034.125,exit,short,4659,28,0
2903,20180803,618.125,entry,long,4574,34,0
2904,20180807,3.3925,exit,long,4604,26,0
2905,20180808,3.626,exit,short,4596,20,0
2906,20180809,0.0135325,entry,short,2988,27,0
2907,20180817,110.1625,exit,short,4616,18,0
2908,20180822,581.0,exit,long,4633,34,0
2909,20180827,161.53750000000002,exit,long,4645,10,0
2910,20180828,22522.5,entry,long,4594,21,0
2911,20180828,92.09800000000001,exit,long,4719,8,0
2912,20180830,1.3369,exit,short,4602,2,0
2913,20180830,2.32005,entry,long,4580,15,0
2914,20180912,114.0664,entry,short,4595,12,0
2915,20180913,2.1301,entry,long,4589,25,0
2916,20180917,124.2,entry,long,4605,17,0
2917,20180918,1.9125,entry,short,4604,26,0
2918,20180919,0.013375,exit,short,3104,27,0
2919,20180919,133.96875,entry,short,4600,33,0
2920,20180919,81.745,entry,short,4587,6,0
